"","Manufacturer","Model Year","Regulatory Class","Vehicle Type","Production (000)","Production Share","2-Cycle MPG","Real-World MPG","Real-World MPG_City","Real-World MPG_Hwy","Real-World CO2 (g/mi)","Real-World CO2_City (g/mi)","Real-World CO2_Hwy (g/mi)","Weight (lbs)","Footprint (sq. ft.)","Engine Displacement","Horsepower (HP)","Acceleration (0-60 time in seconds)","HP/Engine Displacement","HP/Weight (lbs)","Ton-MPG (Real-World)","Drivetrain - Front","Drivetrain - 4WD","Drivetrain - Rear","Transmission - Manual","Transmission - Automatic","Transmission - Lockup","Transmission - CVT (Hybrid)","Transmission - Other","Fuel Delivery - Carbureted","Fuel Delivery - Gasoline Direct Injection (GDI)","Fuel Delivery - Port Fuel Injection","Fuel Delivery - Throttle Body Injection","Fuel Delivery - Other","Powertrain - Diesel","Powertrain - Electric Vehicle (EV)","Powertrain - Plug-in Hybrid Electric Vehicle (PHEV)","Powertrain - Fuel Cell Vehicle (FCV)","Powertrain - Other (incl. CNG)","Powertrain - Gasoline Hybrid","Powertrain - Gasoline","Turbocharged Engine","Stop/Start","Cylinder Deactivation","Multivalve Engine","Variable Valve Timing","Average Number of Gears","Transmission - CVT (Non-Hybrid)","4 or Fewer Gears","5 Gears","6 Gears","7 Gears","8 Gears","9 or More Gears"
"1057","Stellantis","2013","Car","Sedan/Wagon",613,0.041,30.80145,24.45423,20.05228,29.30775,363.11404,442.91296,302.91486,3720.236,47.70588,181.1034,226.3391,8.0781,1.282732,0.059289,46.12045,0.682,0.037,0.281,0.08,0.031,0.889,0,0,0,0,0.996,0,0.004,0,0.004,0,0,0,0,0.996,0.07,0,0.083,0.9,0.989,5.7,0,0.164,0.215,0.5,0,0.121,0
"1058","Stellantis","2014","Car","Sedan/Wagon",462,0.03,29.25969,23.38337,19.0388,28.24583,379.48149,466.24905,314.02527,3895.894,49.43534,203.0091,257.94,7.4901,1.312667,0.064881,46.43251,0.475,0.097,0.428,0.046,0,0.954,0,0,0,0.027,0.966,0,0.007,0,0.007,0,0,0,0,0.993,0.093,0,0.113,0.861,0.993,5.8,0,0.19,0.277,0.301,0,0.233,0
"1059","Stellantis","2015","Car","Sedan/Wagon",590,0.036,32.18149,25.64282,20.61505,31.4245,345.53246,430.12933,281.71376,3746.7,47.9808,187.2506,241.3994,7.3232,1.302793,0.062659,49.56433,0.612,0.08,0.308,0.047,0,0.953,0,0,0,0.021,0.966,0,0.013,0,0.013,0,0,0,0,0.987,0.042,0,0.069,0.889,0.987,7.8,0,0.013,0.013,0.239,0,0.331,0.404
"1060","Stellantis","2016","Car","Sedan/Wagon",391,0.024,29.99559,24.07618,19.31471,29.57659,368.16382,459.2439,299.45428,3932.015,49.85106,216.5683,283.2793,6.8334,1.320413,0.070181,48.81474,0.404,0.093,0.503,0.049,0,0.951,0,0,0,0.02,0.969,0,0.012,0,0.012,0,0,0,0,0.988,0.027,0,0.127,0.801,0.988,7.7,0,0.012,0.003,0.212,0,0.549,0.225
"1061","Stellantis","2017","Car","Sedan/Wagon",199,0.012,29.2624,23.6588,18.9278,29.15651,372.98263,467.10548,301.97767,4023.374,50.06927,231.1377,305.2303,6.477,1.415126,0.074179,50.89883,0.153,0.167,0.68,0.046,0,0.954,0,0,0,0.091,0.876,0,0.033,0,0.033,0,0,0,0,0.967,0.147,0.054,0.206,0.733,0.896,7.6,0,0.033,0.012,0.111,0,0.78,0.065
"1062","Stellantis","2018","Car","Sedan/Wagon",229,0.014,27.51405,22.36767,17.74749,27.83393,396.96659,500.42969,318.91548,4178.69,51.88967,249.245,341.4689,6.012,1.431082,0.080973,47.40541,0.031,0.189,0.78,0.029,0,0.971,0,0,0,0.075,0.921,0,0.004,0,0.004,0,0,0,0,0.996,0.114,0.047,0.233,0.724,0.898,7.8,0,0.004,0.003,0.064,0,0.922,0.007
"1063","Stellantis","2019","Car","Sedan/Wagon",238,0.015,27.30158,22.21552,17.58017,27.73157,399.8887,505.37881,320.30844,4184.737,52.30999,255.7033,339.1871,6.0153,1.372512,0.080328,46.93361,0.017,0.135,0.848,0.025,0,0.975,0,0,0,0.062,0.936,0,0.002,0,0.002,0,0,0,0,0.998,0.082,0.062,0.141,0.707,0.998,7.9,0,0.002,0.002,0.04,0,0.952,0.005
"1064","Toyota","1975","Car","Car SUV",6,0.001,11.98,10.23844,9.045,12.207,868.00369,982.53179,728.0249,4000,0,257,110,0,0.428016,0.0275,20.47687,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065","Toyota","1976","Car","Car SUV",7,0.001,10.74608,9.19707,8.00196,11.25082,966.28564,0,789.89785,4000,0,258,125,0,0.484496,0.03125,18.39613,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1066","Toyota","1977","Car","Car SUV",15,0.001,13.69931,11.66828,10.72111,13.08073,761.63745,828.92548,679.39653,4000,0,258,125,0,0.484496,0.03125,24.03268,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067","Toyota","1978","Car","Car SUV",13,0.001,12.96202,11.07075,9.84348,13.06105,802.74611,902.83121,680.41987,4000,0,258,125,14.19,0.484496,0.03125,22.56105,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1068","Toyota","1979","Car","Car SUV",4,0,13.80179,11.73531,11.01513,12.75451,757.28745,806.79937,696.77288,4000,0,258,125,14.1403,0.484496,0.03125,23.47352,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0
"1069","Toyota","1990","Car","Car SUV",6,0.001,20.85921,17.43775,16.12748,19.101,509.64151,551.04716,465.26352,4000,0,173.0256,143.4131,12.2588,0.827952,0.035853,34.93675,0,0,1,0,0.194,0.806,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0
"1070","Toyota","1991","Car","Car SUV",5,0,21.44692,17.90552,16.253,20.04293,496.32749,546.79143,443.39836,4000,0,177.5819,147.4476,12.0974,0.829602,0.036862,35.81908,0,0,1,0,0.067,0.933,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0
"1071","Toyota","1992","Car","Car SUV",5,0,17.07,14.21764,12.99392,15.73342,625.06877,683.93511,564.84853,4000,0,180,150,11.6542,0.833333,0.0375,28.43527,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0
"1072","Toyota","1993","Car","Car SUV",7,0.001,18.16,15.0766,13.747,16.6873,589.45635,646.46808,532.56074,4000,0,180,150,10.9194,0.833333,0.0375,30.15321,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0
"1073","Toyota","1995","Car","Car SUV",33,0.002,21.35,17.59806,15.77992,19.76677,504.99881,563.18414,449.59298,4000,0,180,150,11.1139,0.833333,0.0375,35.19612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0
"1074","Toyota","1996","Car","Car SUV",42,0.003,25.86904,21.12931,19.03276,23.53334,420.60055,466.93169,377.63452,3332.907,0,163.8836,151.1959,10.4943,0.933026,0.045064,35.40308,0.429,0,0.571,0.15,0,0.85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.2,0,0.85,0.15,0,0,0,0
"1075","Toyota","1997","Car","Car SUV",126,0.009,27.87629,22.60558,20.42899,25.0146,393.13308,435.01903,355.27253,3018.997,0,135.1076,130.7298,10.731,0.969836,0.043299,34.19916,0.582,0,0.418,0.388,0.174,0.437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.4,0,0.612,0.388,0,0,0,0
"1076","Toyota","1998","Car","Car SUV",29,0.002,29.83946,24.06903,21.5977,26.77622,369.2297,411.47903,331.89897,3052.657,0,124.2116,126.3164,11.4882,1.0188,0.041447,36.72299,0.947,0,0.053,0.209,0,0.791,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.2,0,0.791,0.209,0,0,0,0
"1077","Toyota","1999","Car","Car SUV",50,0.003,27.48259,22.17684,19.70766,24.87217,400.73338,450.94136,357.307,3448.573,0,149.3719,168.7309,10.3988,1.113318,0.048019,38.08296,1,0,0,0.088,0,0.912,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.1,0,0.912,0.088,0,0,0,0
"1078","Toyota","2000","Car","Car SUV",52,0.003,26.44107,21.29562,18.82786,23.95014,417.3158,472.01317,371.06255,3591.051,0,158.0541,181.9677,9.6666,1.136262,0.04982,38.10205,1,0,0,0.047,0,0.953,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.591,4,0,0.953,0.047,0,0,0,0
"1079","Toyota","2001","Car","Car SUV",74,0.005,27.06922,21.70289,19.12191,24.42743,409.48462,464.75474,363.81236,3453.625,0,149.6711,180.661,9.2528,1.208157,0.051904,37.35319,1,0,0,0.051,0,0.949,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.1,0,0.949,0.051,0,0,0,0
"1080","Toyota","2002","Car","Car SUV",81,0.005,27.68067,22.07841,19.42548,24.81478,402.52,457.49191,358.13328,3358.717,0,143.8818,173.8277,9.507,1.209194,0.051366,36.95769,1,0,0,0.045,0,0.955,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,0.955,0.045,0,0,0,0
"1081","Toyota","2003","Car","Car SUV",55,0.004,28.39628,22.52436,19.79016,25.28067,394.55057,449.06155,351.53336,3255.784,0,137.6028,166.4164,9.5345,1.210319,0.050783,36.56643,1,0,0,0.052,0,0.948,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.1,0,0.948,0.052,0,0,0,0
"1082","Toyota","2004","Car","Car SUV",99,0.007,27.21149,21.59036,18.76954,24.42298,411.61895,473.4798,363.87854,3600.294,0,178.817,202.4203,8.6074,1.130397,0.055968,38.69321,1,0,0,0.022,0,0.978,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.6,0,0.378,0.622,0,0,0,0
"1083","Toyota","2005","Car","Car SUV",79,0.005,27.83928,21.95023,19.10777,24.72491,404.87048,465.09872,359.43514,3484.713,0,172.1133,194.4452,8.6694,1.12802,0.055525,38.06214,1,0,0,0.028,0,0.972,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.5,0,0.488,0.512,0,0,0,0
"1084","Toyota","2006","Car","Car SUV",67,0.005,28.99982,22.86599,19.75728,25.94571,388.65584,449.80881,342.5229,3692.572,0,167.5152,193.9682,9.2009,1.156326,0.052137,42.30084,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.4,0,0.615,0.385,0,0,0,0
"1085","Toyota","2007","Car","Car SUV",128,0.009,27.82845,21.96107,19.06151,24.80788,404.6706,466.22749,358.23294,3765.404,0,183.7944,216.2749,8.7577,1.177114,0.05685,41.51343,0.859,0,0.141,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.5,0,0.469,0.531,0,0,0,0
"1086","Toyota","2008","Car","Car SUV",111,0.008,28.21592,22.24214,19.33056,25.09341,399.55683,459.73836,354.15673,3758.725,45.1482,180.7941,217.2806,8.8012,1.19654,0.057181,41.9417,0.929,0,0.071,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.5,0,0.483,0.517,0,0,0,0
"1087","Toyota","2009","Car","Car SUV",110,0.012,29.15825,23.04417,19.73734,26.37812,385.65077,450.26328,336.908,3818.364,45.41074,182.0468,222.7264,8.3571,1.215751,0.058017,44.1596,0.995,0,0.005,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0.363,0.317,0.32,0,0,0
"1088","Toyota","2010","Car","Car SUV",156,0.014,29.62325,23.37851,20.06052,26.71141,380.13545,443.00937,332.70424,4025.232,46.75282,184.2011,226.8406,8.4561,1.224003,0.055995,47.17191,0.985,0,0.015,0,0,0.962,0.038,0,0,0,1,0,0,0,0,0,0,0,0.038,0.962,0,0,0,1,1,5.2,0,0.372,0.062,0.529,0,0,0
"1089","Toyota","2011","Car","Car SUV",117,0.01,29.99256,23.51362,20.2609,26.75379,377.95109,438.62805,332.17724,3905.799,46.32844,177.1405,214.4133,8.7038,1.204297,0.054598,45.93891,0.991,0,0.009,0,0,0.98,0.02,0,0,0,1,0,0,0,0,0,0,0,0.02,0.98,0,0,0,1,1,5,0,0.475,0.052,0.453,0,0,0
"1090","Toyota","2012","Car","Car SUV",95,0.007,30.09374,23.52654,20.33403,26.68743,377.18538,436.51256,332.42978,3899.751,46.08006,177.2573,215.8052,8.6746,1.212321,0.054966,46.21526,0.989,0,0.011,0,0,0.974,0.021,0,0,0,0.995,0,0.005,0,0.005,0,0,0,0.021,0.974,0,0,0,0.995,0.995,4.8,0.005,0.513,0.066,0.395,0,0,0
"1091","Toyota","2013","Car","Car SUV",165,0.011,31.25243,24.31911,21.07196,27.51806,364.90693,421.23848,322.4112,3946.333,46.53802,177.7673,214.4792,8.4658,1.198963,0.053918,48.40301,0.996,0,0.004,0,0,0.966,0.03,0,0,0,0.996,0,0.004,0,0.004,0,0,0,0.03,0.966,0,0,0,0.996,0.996,5.8,0.004,0,0.004,0.962,0,0,0
"1092","Toyota","2014","Car","Car SUV",118,0.008,32.55042,25.26381,21.90506,28.56836,350.55308,404.53442,309.83031,3776.26,45.92555,168.5646,200.372,8.6385,1.183952,0.052665,48.44264,0.995,0,0.005,0,0,0.98,0.01,0,0,0,0.99,0,0.01,0,0.01,0,0,0,0.01,0.98,0,0,0,0.99,0.99,5.9,0.01,0,0.005,0.975,0,0,0
"1093","Toyota","2015","Car","Car SUV",263,0.016,31.78919,24.73112,21.46708,27.9354,359.34484,413.98262,318.12686,3931.586,45.99237,168.2504,211.1774,8.5309,1.266096,0.053313,48.67855,0.939,0.061,0,0,0,0.98,0.02,0,0,0,1,0,0,0,0,0,0,0,0.02,0.98,0.097,0,0,1,1,6,0,0,0,0.945,0,0.035,0
"1094","Toyota","2016","Car","Car SUV",196,0.012,33.18327,25.71295,22.37967,28.96776,345.62352,397.10141,306.78933,3862.735,45.64922,157.5358,205.9612,8.606,1.321276,0.052889,49.57955,0.872,0.128,0,0,0,0.996,0.004,0,0,0,1,0,0,0,0,0,0,0,0.004,0.996,0.161,0,0,1,1,6.3,0,0,0,0.825,0,0.171,0
"1095","Toyota","2017","Car","Car SUV",268,0.016,32.96278,25.81983,22.24965,29.37657,344.19104,399.42486,302.51998,3890.322,46.09153,163.8097,215.7379,8.3422,1.325591,0.054812,50.1232,0.926,0.074,0,0,0,0.993,0.007,0,0,0,1,0,0,0,0,0,0,0,0.007,0.993,0.137,0,0,1,1,6.5,0,0,0,0.732,0,0.261,0
"1096","Toyota","2018","Car","Car SUV",277,0.017,33.75759,26.37198,22.78604,29.92507,336.98566,390.02043,296.97513,3738.759,45.53665,158.0446,198.0963,8.6506,1.257756,0.052544,49.22441,0.961,0.039,0,0,0,0.994,0.006,0,0,0,1,0,0,0,0,0,0,0,0.006,0.994,0.088,0,0,1,1,6.3,0,0,0,0.855,0,0.14,0
"1097","Toyota","2019","Car","Car SUV",234,0.015,36.70112,28.12418,23.94957,32.38231,315.99146,371.07133,274.43999,3789.799,46.95359,159.9557,226.6174,7.5721,1.433734,0.059533,53.41352,0.932,0.068,0,0,0,0.989,0.011,0,0,0,1,0,0,0,0,0,0,0,0.011,0.989,0.145,0,0,1,1,7.6,0,0,0,0.145,0,0.844,0
"1098","Toyota","2020","Car","Car SUV",200,0.015,36.3342,28.24623,24.42688,32.02355,314.62604,363.82045,277.51447,3820.909,46.97393,160.2775,229.0639,7.5606,1.449553,0.059678,54.1998,0.92,0.08,0,0,0,0.988,0.012,0,0,0,1,0,0,0,0,0,0,0,0.012,0.988,0.17,0.353,0,1,1,7.6,0,0,0,0.17,0,0.818,0
"1099","Toyota","2021","Car","Car SUV",279,0.021,36.91833,28.65961,24.8176,32.44923,310.088,358.09263,273.87399,3779.002,46.89023,158.4981,225.0521,7.5912,1.43783,0.059323,54.38322,0.926,0.074,0,0,0,0.988,0.012,0,0,0,1,0,0,0,0,0,0,0,0.012,0.988,0.157,0.425,0,1,1,7.6,0,0,0,0.157,0,0.831,0
"1100","Toyota","Prelim. 2022","Car","Car SUV",0,0,39.37871,29.56939,26.27078,32.66332,300.54733,338.2846,272.07887,3699.785,46.42658,153.9146,209.6951,8.0355,1.361833,0.056309,54.82521,1,0,0,0,0,0.743,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.633,0,1,1,6.2,0.257,0,0,0,0,0.743,0
"1101","Toyota","1975","Truck","Minivan/Van",1,0,20.51,17.45825,16.209,19.2738,509.04312,548.27565,461.09226,3500,0,133,96,0,0.721805,0.027429,30.55193,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","Toyota","1984","Truck","Minivan/Van",45,0.003,27.0435,22.94732,22.12127,24.04472,387.27837,401.7401,369.60291,3395.704,0,122,90,17.9123,0.737705,0.026608,38.96204,0,0,1,0.266,0,0.734,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3,0,0.734,0.266,0,0,0,0
"1103","Toyota","1985","Truck","Minivan/Van",54,0.004,26.6257,22.60077,21.66608,23.85878,393.21668,410.18029,372.48338,3274.36,0,122,90,17.2969,0.737705,0.027648,37.03797,0,0,1,0.281,0,0.719,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3,0,0.719,0.281,0,0,0,0
"1104","Toyota","1986","Truck","Minivan/Van",56,0.004,26.32504,22.24258,21.37932,23.35914,399.54894,415.68213,380.45062,3435.097,0,137,101,15.748,0.737226,0.029481,38.19464,0,0,1,0.167,0,0.833,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2,0,0.833,0.167,0,0,0,0
"1105","Toyota","1987","Truck","Minivan/Van",45,0.003,25.50949,21.45841,20.63173,22.49228,414.14994,430.74433,395.11342,3284.856,0,137,101,15.6237,0.737226,0.031049,35.19001,0,0.162,0.838,0.156,0,0.844,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2,0,0.844,0.156,0,0,0,0
"1106","Toyota","1988","Truck","Minivan/Van",13,0.001,25.82329,21.63343,20.74845,22.71248,410.79943,428.32121,391.2827,3515.253,0,137,101,16.4578,0.737226,0.028815,38.01065,0,0.129,0.871,0.145,0,0.855,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1,0,0.855,0.145,0,0,0,0
"1107","Toyota","1989","Truck","Minivan/Van",14,0.001,25.85347,21.5581,20.65709,22.62557,412.2348,430.21551,392.78567,3552.484,0,137,101,16.0532,0.737226,0.028479,38.29341,0,0.147,0.853,0.078,0,0.922,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1,0,0.922,0.078,0,0,0,0
"1108","Toyota","1991","Truck","Minivan/Van",81,0.007,22.85163,19.07786,17.2547,21.45663,465.82796,515.04805,414.18441,4000,0,149,138,13.174,0.926174,0.0345,38.16874,0,0.148,0.852,0.036,0,0.964,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0.964,0.036,0,0,0,0
"1109","Toyota","1992","Truck","Minivan/Van",45,0.004,22.28574,18.55907,16.68465,20.97296,478.84945,532.64528,423.73606,4000,0,149,138,12.8859,0.926174,0.0345,37.12261,0,0.156,0.844,0.042,0,0.958,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0.958,0.042,0,0,0,0
"1110","Toyota","1993","Truck","Minivan/Van",37,0.003,21.87696,18.1041,16.52101,20.01528,490.88325,537.92123,444.01081,4000,0,148.154,138,12.0693,0.931469,0.0345,36.21264,0,0.113,0.887,0.041,0,0.959,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0.959,0.041,0,0,0,0
"1111","Toyota","1994","Truck","Minivan/Van",17,0.001,21.99468,18.199,16.28278,20.56055,488.32344,545.79132,432.23548,4024.779,0,149,140.8354,11.9316,0.945204,0.034987,36.63503,0,0.173,0.827,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0
"1112","Toyota","1995","Truck","Minivan/Van",21,0.001,22.5867,18.58402,16.71374,20.79818,478.20656,531.71816,427.29701,4104.281,0,149,157.8556,11.5843,1.059433,0.038531,38.12114,0,0.232,0.768,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0
"1113","Toyota","1996","Truck","Minivan/Van",8,0.001,22.41621,18.38098,16.51156,20.54102,483.48883,538.22901,432.64654,4065.383,0,149,161,11.2739,1.080537,0.039665,37.34767,0,0.131,0.869,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0
"1114","Toyota","1997","Truck","Minivan/Van",5,0,22.25053,18.17699,16.32197,20.26548,488.91481,544.48087,438.52906,4136.88,0,149,161,11.3826,1.080537,0.039026,37.57174,0,0.274,0.726,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0
"1115","Toyota","1998","Truck","Minivan/Van",74,0.005,24.1985,19.84481,17.046,23.241,447.82487,521.35408,382.38463,4000,0,183,194,9.937,1.060109,0.0485,39.68962,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0
"1116","Toyota","1999","Truck","Minivan/Van",70,0.005,24.0889,19.6864,16.89214,22.99132,451.42833,526.10254,386.53718,4000,0,183,190,10.4548,1.038251,0.0475,39.37281,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0
"1117","Toyota","2000","Truck","Minivan/Van",131,0.008,24.0803,19.61639,16.78572,22.89262,453.03956,529.4382,388.20378,4000,0,183,190,9.9949,1.038251,0.0475,39.23278,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,1,0,0,0,0,0
"1118","Toyota","2001","Truck","Minivan/Van",86,0.006,24.7259,19.97846,17.30995,22.90148,444.82915,513.40426,388.05349,4000,0,183,210,9.2414,1.147541,0.0525,39.95691,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,1,0,0,0,0,0
"1119","Toyota","2002","Truck","Minivan/Van",85,0.006,24.7406,19.92389,17.20494,22.84392,446.04733,516.53761,389.03125,4000,0,183,210,9.3827,1.147541,0.0525,39.84779,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,1,0,0,0,0,0
"1120","Toyota","2003","Truck","Minivan/Van",43,0.003,24.7423,19.8558,17.09994,22.75355,447.57706,519.70944,390.57643,4000,0,183,210,9.3012,1.147541,0.0525,39.7116,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,1,0,0,0,0,0
"1121","Toyota","2004","Truck","Minivan/Van",220,0.015,25.44854,20.51443,17.07086,24.3012,433.20729,520.59463,365.7021,4499.995,0,202,230,9.0912,1.138614,0.051111,46.19927,0.882,0.118,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,1,0,0,0,0
"1122","Toyota","2005","Truck","Minivan/Van",173,0.011,24.68552,19.87657,16.45661,23.57205,447.10933,540.02607,377.01425,4500,0,202,230,9.0402,1.138614,0.051111,44.78789,0.86,0.14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,1,0,0,0,0
"1123","Toyota","2006","Truck","Minivan/Van",193,0.013,24.77449,19.95003,16.50345,23.68086,445.46294,538.49358,375.28192,4500,0,202,215,9.505,1.064356,0.047778,44.94021,0.892,0.108,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,1,0,0,0,0
"1124","Toyota","2007","Truck","Minivan/Van",97,0.007,26.13844,20.83518,17.67375,24.08532,426.53812,502.83612,368.97997,4500,0,211,266,8.3668,1.260664,0.059111,46.94561,0.917,0.083,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,1,0,0,0,0
"1125","Toyota","2008","Truck","Minivan/Van",129,0.01,26.0652,20.77828,17.62938,24.01409,427.70614,504.10171,370.0744,4500,54.93043,211,266,8.4229,1.260664,0.059111,46.83092,0.899,0.101,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,1,0,0,0,0
"1126","Toyota","2009","Truck","Minivan/Van",64,0.007,26.12019,20.821,17.66269,24.06757,426.82859,503.15085,369.25214,4500,54.92616,211,266,8.2305,1.260664,0.059111,46.91709,0.913,0.087,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,1,0,0,0,0
"1127","Toyota","2010","Truck","Minivan/Van",55,0.005,26.054,20.76959,17.62259,24.0032,427.88527,504.29579,370.24224,4500,54.9313,211,266,8.325,1.260664,0.059111,46.81333,0.896,0.104,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,1,0,0,0,0
"1128","Toyota","2011","Truck","Minivan/Van",187,0.016,26.25107,20.79025,17.79446,23.81486,427.45991,499.42513,373.17036,4552.046,56.1,209.1004,262.8736,8.2276,1.256175,0.057801,47.35089,0.86,0.14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1129","Toyota","2012","Truck","Minivan/Van",113,0.009,26.6442,21.10183,17.90247,24.39001,421.14833,496.41202,364.37047,4553.288,56.1,207.8932,261.0384,8.282,1.254087,0.057379,48.03873,0.849,0.151,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1130","Toyota","2013","Truck","Minivan/Van",131,0.009,26.44759,21.05625,17.80382,24.42188,422.06002,499.16242,363.89506,4576.55,56.1,210.8266,269.8762,8.0978,1.280041,0.059054,48.17335,0.847,0.153,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1131","Toyota","2014","Truck","Minivan/Van",126,0.008,26.45441,21.06349,17.80905,24.43154,421.91492,499.01583,363.75108,4575.36,56.1,210.8979,266,8.1674,1.261274,0.05822,48.17757,0.849,0.151,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
"1132","Toyota","2015","Truck","Minivan/Van",174,0.011,26.37028,21.00461,17.75006,24.37636,423.09752,500.67448,364.57455,4581.314,56,210.8979,266,8.1758,1.261274,0.05815,48.10386,0.837,0.163,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,1,0,0,0
